Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2024-10-13,Financial Planning Software,Investment Services,Asia Pacific,Singapore,Northeast,250608,346448,Partner,2024-Q4,2024-10
2024-10-13,Mobile Banking App,Investment Services,Asia Pacific,Australia,Sydney,200563,170100,Mobile App,2024-Q4,2024-10
2024-10-14,Auto Insurance Coverage,Banking Solutions,Europe,Germany,Essen,436068,360645,Direct Sales,2024-Q4,2024-10
2024-10-14,Compliance Management Software,Insurance Products,North America,Canada,Toronto,286569,301201,Direct Sales,2024-Q4,2024-10
2024-10-14,Credit Risk Assessment Tool,Investment Services,Europe,United Kingdom,Glasgow,279169,280076,Wholesale,2024-Q4,2024-10
2024-10-14,Trading Analytics Tool,Banking Solutions,Europe,United Kingdom,Liverpool,310536,333594,Mobile App,2024-Q4,2024-10
2024-10-15,Compliance Management Software,Payment Processing,Europe,United Kingdom,Leeds,297255,280696,Online,2024-Q4,2024-10
2024-10-15,Retirement Planning Service,Payment Processing,Europe,Germany,Cologne,238719,249926,Online,2024-Q4,2024-10
2024-10-16,Fraud Detection System,Investment Services,North America,Mexico,Tijuana,165656,194952,Mobile App,2024-Q4,2024-10
2024-10-16,Compliance Management Software,Banking Solutions,Asia Pacific,Singapore,West,247699,303217,Wholesale,2024-Q4,2024-10
2024-10-16,Compliance Management Software,Payment Processing,Asia Pacific,Singapore,Northeast,307994,229511,Online,2024-Q4,2024-10
2024-10-17,Property Insurance Package,Banking Solutions,Europe,France,Lille,246483,329637,Mobile App,2024-Q4,2024-10
2024-10-18,Compliance Management Software,Insurance Products,North America,United States,Philadelphia,200896,231431,Retail,2024-Q4,2024-10
2024-10-18,Trading Analytics Tool,Risk Management,Europe,Germany,Essen,311563,423873,Online,2024-Q4,2024-10
2024-10-18,Wealth Management Platform,Risk Management,Europe,Germany,Cologne,210900,239238,Direct Sales,2024-Q4,2024-10
2024-10-19,Financial Planning Software,Risk Management,Asia Pacific,Japan,Sapporo,367336,315373,Partner,2024-Q4,2024-10
2024-10-19,Trading Analytics Tool,Insurance Products,Asia Pacific,Singapore,Central,178861,162477,Mobile App,2024-Q4,2024-10
2024-10-20,Property Insurance Package,Risk Management,Europe,United Kingdom,Cardiff,253618,275932,Retail,2024-Q4,2024-10
2024-10-20,Trading Analytics Tool,Banking Solutions,Europe,France,Nice,167952,231870,Online,2024-Q4,2024-10
2024-10-20,Trading Analytics Tool,Payment Processing,Europe,United Kingdom,Leeds,353459,311943,Online,2024-Q4,2024-10
2024-10-20,Digital Wallet Solution,Payment Processing,North America,Canada,Mississauga,438340,334262,Retail,2024-Q4,2024-10
2024-10-20,Fraud Detection System,Risk Management,Europe,France,Marseille,173280,150712,Partner,2024-Q4,2024-10
2024-10-20,Payment Gateway Service,Banking Solutions,Asia Pacific,Singapore,West,295255,322376,Direct Sales,2024-Q4,2024-10
2024-10-20,Payment Gateway Service,Risk Management,Asia Pacific,Australia,Sydney,138181,121249,Partner,2024-Q4,2024-10
2024-10-21,Life Insurance Policy,Risk Management,Asia Pacific,Singapore,West,96702,104524,Wholesale,2024-Q4,2024-10
2024-10-21,Financial Planning Software,Banking Solutions,Europe,France,Montpellier,425413,530208,Retail,2024-Q4,2024-10
2024-10-22,Payment Gateway Service,Insurance Products,Europe,United Kingdom,Edinburgh,691276,962989,Direct Sales,2024-Q4,2024-10
2024-10-22,Mobile Banking App,Banking Solutions,North America,Canada,Calgary,221152,246885,Retail,2024-Q4,2024-10
2024-10-23,Trading Analytics Tool,Payment Processing,Asia Pacific,Singapore,Central,335960,268640,Partner,2024-Q4,2024-10
2024-10-23,Fraud Detection System,Payment Processing,Europe,France,Marseille,238066,178276,Online,2024-Q4,2024-10
2024-10-23,Fraud Detection System,Investment Services,North America,Mexico,Juárez,391126,381187,Online,2024-Q4,2024-10
2024-10-23,Digital Banking Platform,Investment Services,Europe,France,Montpellier,202752,234730,Wholesale,2024-Q4,2024-10
2024-10-23,Auto Insurance Coverage,Risk Management,Europe,Germany,Berlin,369403,344973,Retail,2024-Q4,2024-10
2024-10-23,Compliance Management Software,Risk Management,Europe,Germany,Berlin,249676,308535,Direct Sales,2024-Q4,2024-10
2024-10-24,Investment Portfolio Management,Insurance Products,Asia Pacific,Japan,Yokohama,469672,412424,Direct Sales,2024-Q4,2024-10
2024-10-24,Investment Portfolio Management,Insurance Products,Europe,United Kingdom,Birmingham,626005,855721,Direct Sales,2024-Q4,2024-10
2024-10-24,Compliance Management Software,Investment Services,North America,Mexico,Zapopan,495915,680907,Online,2024-Q4,2024-10
2024-10-25,Digital Wallet Solution,Risk Management,Europe,United Kingdom,Cardiff,409595,543964,Retail,2024-Q4,2024-10
2024-10-25,Mobile Banking App,Risk Management,Europe,France,Lyon,211068,223137,Online,2024-Q4,2024-10
2024-10-25,Life Insurance Policy,Insurance Products,Europe,France,Paris,196321,259716,Wholesale,2024-Q4,2024-10
2024-10-25,Digital Wallet Solution,Insurance Products,North America,Canada,Calgary,274481,348376,Wholesale,2024-Q4,2024-10
2024-10-25,Auto Insurance Coverage,Investment Services,Europe,Germany,Cologne,258642,337575,Mobile App,2024-Q4,2024-10
2024-10-26,Digital Banking Platform,Insurance Products,Europe,United Kingdom,Sheffield,462868,543050,Retail,2024-Q4,2024-10
2024-10-26,Mobile Banking App,Investment Services,Europe,Germany,Düsseldorf,275069,360078,Direct Sales,2024-Q4,2024-10
2024-10-26,Trading Analytics Tool,Payment Processing,North America,Mexico,Guadalajara,344030,428055,Direct Sales,2024-Q4,2024-10
2024-10-26,Property Insurance Package,Payment Processing,Asia Pacific,Japan,Kobe,341979,341291,Retail,2024-Q4,2024-10
2024-10-27,Wealth Management Platform,Payment Processing,Europe,France,Paris,328991,280150,Partner,2024-Q4,2024-10
2024-10-27,Credit Risk Assessment Tool,Payment Processing,North America,Canada,Ottawa,283260,290087,Online,2024-Q4,2024-10
2024-10-27,Retirement Planning Service,Investment Services,Europe,United Kingdom,Sheffield,422836,323915,Partner,2024-Q4,2024-10
2024-10-28,Retirement Planning Service,Insurance Products,Europe,France,Lyon,460942,423217,Direct Sales,2024-Q4,2024-10
2024-10-28,Mobile Banking App,Payment Processing,North America,United States,San Antonio,426494,307910,Wholesale,2024-Q4,2024-10
2024-11-01,Compliance Management Software,Payment Processing,Asia Pacific,Singapore,North,357058,463021,Online,2024-Q4,2024-11
2024-11-01,Digital Wallet Solution,Risk Management,North America,Mexico,Chihuahua,348464,418483,Online,2024-Q4,2024-11
2024-11-01,Trading Analytics Tool,Risk Management,North America,United States,Los Angeles,450012,328115,Partner,2024-Q4,2024-11
2024-11-01,Digital Wallet Solution,Banking Solutions,Europe,Germany,Stuttgart,458071,353018,Online,2024-Q4,2024-11
2024-11-02,Retirement Planning Service,Banking Solutions,North America,United States,Chicago,163631,160047,Wholesale,2024-Q4,2024-11
2024-11-02,Property Insurance Package,Insurance Products,North America,Mexico,Mexico City,330759,374372,Online,2024-Q4,2024-11
2024-11-02,Digital Banking Platform,Insurance Products,Europe,Germany,Berlin,315652,314446,Wholesale,2024-Q4,2024-11
2024-11-02,Retirement Planning Service,Insurance Products,Europe,Germany,Hamburg,133813,143472,Partner,2024-Q4,2024-11
2024-11-02,Fraud Detection System,Investment Services,Asia Pacific,Japan,Kawasaki,236821,175423,Partner,2024-Q4,2024-11
2024-11-03,Wealth Management Platform,Banking Solutions,Asia Pacific,Australia,Brisbane,175928,127210,Mobile App,2024-Q4,2024-11
2024-11-03,Mobile Banking App,Payment Processing,Asia Pacific,Japan,Saitama,140646,112621,Partner,2024-Q4,2024-11
2024-11-03,Digital Wallet Solution,Insurance Products,Europe,Germany,Stuttgart,160601,137544,Mobile App,2024-Q4,2024-11
2024-11-04,Mobile Banking App,Banking Solutions,North America,Canada,Montreal,275198,304421,Wholesale,2024-Q4,2024-11
2024-11-04,Compliance Management Software,Investment Services,Europe,United Kingdom,Sheffield,318893,421262,Partner,2024-Q4,2024-11
2024-11-04,Wealth Management Platform,Payment Processing,Asia Pacific,Japan,Kobe,151367,199840,Retail,2024-Q4,2024-11
2024-11-04,Payment Gateway Service,Banking Solutions,Asia Pacific,Australia,Sydney,462081,617938,Retail,2024-Q4,2024-11
2024-11-05,Financial Planning Software,Payment Processing,North America,Mexico,Puebla,556346,736769,Direct Sales,2024-Q4,2024-11
2024-11-05,Financial Planning Software,Banking Solutions,Europe,Germany,Essen,397279,390571,Partner,2024-Q4,2024-11
2024-11-05,Retirement Planning Service,Investment Services,Europe,United Kingdom,London,274504,332287,Direct Sales,2024-Q4,2024-11
2024-11-05,Compliance Management Software,Banking Solutions,Europe,United Kingdom,Leeds,426806,589818,Retail,2024-Q4,2024-11
2024-11-05,Investment Portfolio Management,Insurance Products,Asia Pacific,Australia,Perth,274248,355429,Wholesale,2024-Q4,2024-11
2024-11-05,Fraud Detection System,Banking Solutions,North America,United States,San Antonio,161750,179907,Partner,2024-Q4,2024-11
2024-11-07,Credit Risk Assessment Tool,Banking Solutions,Europe,France,Marseille,302471,219722,Partner,2024-Q4,2024-11
2024-11-08,Financial Planning Software,Insurance Products,North America,Canada,Hamilton,309311,354227,Wholesale,2024-Q4,2024-11
2024-11-08,Wealth Management Platform,Banking Solutions,Europe,United Kingdom,London,238795,170388,Direct Sales,2024-Q4,2024-11
2024-11-08,Digital Wallet Solution,Risk Management,North America,Mexico,Guadalajara,304490,277722,Wholesale,2024-Q4,2024-11
2024-11-08,Wealth Management Platform,Risk Management,Europe,United Kingdom,Leeds,198779,259469,Partner,2024-Q4,2024-11
2024-11-08,Digital Wallet Solution,Insurance Products,Europe,France,Paris,343940,464492,Retail,2024-Q4,2024-11
2024-11-08,Life Insurance Policy,Banking Solutions,Europe,Germany,Leipzig,425758,512237,Direct Sales,2024-Q4,2024-11
2024-11-08,Mobile Banking App,Banking Solutions,North America,Canada,Vancouver,361216,332225,Mobile App,2024-Q4,2024-11
2024-11-08,Payment Gateway Service,Investment Services,Europe,United Kingdom,Cardiff,179579,145563,Partner,2024-Q4,2024-11
2024-11-09,Payment Gateway Service,Banking Solutions,North America,Canada,Toronto,387975,299239,Retail,2024-Q4,2024-11
2024-11-09,Investment Portfolio Management,Payment Processing,Europe,Germany,Hamburg,202630,243043,Retail,2024-Q4,2024-11
2024-11-09,Auto Insurance Coverage,Insurance Products,Asia Pacific,Japan,Nagoya,616806,846691,Direct Sales,2024-Q4,2024-11
2024-11-10,Trading Analytics Tool,Insurance Products,Asia Pacific,Singapore,West,208393,200974,Partner,2024-Q4,2024-11
2024-11-10,Retirement Planning Service,Investment Services,Europe,France,Paris,446650,491868,Retail,2024-Q4,2024-11
2024-11-10,Wealth Management Platform,Risk Management,Europe,United Kingdom,Birmingham,371784,420876,Direct Sales,2024-Q4,2024-11
2024-11-11,Property Insurance Package,Investment Services,Europe,Germany,Leipzig,271783,337743,Mobile App,2024-Q4,2024-11
2024-11-11,Payment Gateway Service,Risk Management,North America,Canada,Toronto,430520,439501,Direct Sales,2024-Q4,2024-11
2024-11-11,Compliance Management Software,Insurance Products,North America,United States,Dallas,189016,239637,Mobile App,2024-Q4,2024-11
2024-11-12,Digital Wallet Solution,Risk Management,North America,Canada,Vancouver,342473,300616,Online,2024-Q4,2024-11
2024-11-12,Life Insurance Policy,Payment Processing,Asia Pacific,Australia,Sydney,215034,159851,Retail,2024-Q4,2024-11
2024-11-12,Compliance Management Software,Risk Management,Europe,Germany,Dortmund,202325,154328,Retail,2024-Q4,2024-11
2024-11-13,Compliance Management Software,Insurance Products,North America,Canada,Ottawa,271633,368882,Wholesale,2024-Q4,2024-11
2024-11-13,Financial Planning Software,Payment Processing,North America,Canada,Quebec City,401661,544075,Partner,2024-Q4,2024-11
2024-11-14,Investment Portfolio Management,Investment Services,Europe,Germany,Dortmund,654308,703852,Direct Sales,2024-Q4,2024-11
2024-11-14,Life Insurance Policy,Risk Management,Asia Pacific,Singapore,East,101357,110170,Wholesale,2024-Q4,2024-11
2024-11-14,Wealth Management Platform,Payment Processing,Europe,France,Lille,145744,185803,Mobile App,2024-Q4,2024-11
2024-11-14,Mobile Banking App,Risk Management,Asia Pacific,Australia,Brisbane,275548,272301,Partner,2024-Q4,2024-11
2024-11-15,Financial Planning Software,Banking Solutions,Europe,France,Bordeaux,400250,326611,Mobile App,2024-Q4,2024-11
2024-11-15,Financial Planning Software,Payment Processing,North America,Mexico,Tijuana,382692,461589,Wholesale,2024-Q4,2024-11
2024-11-15,Life Insurance Policy,Banking Solutions,Europe,Germany,Düsseldorf,431532,544014,Partner,2024-Q4,2024-11
2024-11-15,Property Insurance Package,Banking Solutions,Europe,Germany,Munich,154624,151208,Wholesale,2024-Q4,2024-11
2024-11-15,Digital Banking Platform,Banking Solutions,Asia Pacific,Japan,Saitama,138687,177917,Wholesale,2024-Q4,2024-11
2024-11-15,Financial Planning Software,Payment Processing,North America,Canada,Winnipeg,432199,560397,Retail,2024-Q4,2024-11
2024-11-16,Financial Planning Software,Payment Processing,Asia Pacific,Australia,Canberra,310921,375531,Retail,2024-Q4,2024-11
2024-11-16,Life Insurance Policy,Payment Processing,Asia Pacific,Australia,Canberra,134637,156718,Online,2024-Q4,2024-11
2024-11-16,Compliance Management Software,Payment Processing,Asia Pacific,Singapore,Northeast,300898,349588,Online,2024-Q4,2024-11
2024-11-16,Investment Portfolio Management,Investment Services,Asia Pacific,Australia,Gold Coast,140551,161118,Wholesale,2024-Q4,2024-11
2024-11-16,Mobile Banking App,Investment Services,North America,United States,San Diego,453256,531750,Direct Sales,2024-Q4,2024-11
2024-11-17,Property Insurance Package,Banking Solutions,Europe,France,Nice,155838,157307,Retail,2024-Q4,2024-11
2024-11-17,Digital Banking Platform,Payment Processing,Europe,France,Lille,290605,366371,Wholesale,2024-Q4,2024-11
2024-11-17,Payment Gateway Service,Risk Management,Europe,France,Strasbourg,248039,346868,Partner,2024-Q4,2024-11
2024-11-17,Investment Portfolio Management,Investment Services,Europe,United Kingdom,Leeds,297221,247429,Retail,2024-Q4,2024-11
2024-11-18,Retirement Planning Service,Banking Solutions,Europe,Germany,Düsseldorf,111323,144106,Wholesale,2024-Q4,2024-11
2024-11-18,Financial Planning Software,Investment Services,Asia Pacific,Japan,Sapporo,135540,98726,Mobile App,2024-Q4,2024-11
2024-11-18,Financial Planning Software,Payment Processing,North America,Canada,Edmonton,290610,365419,Mobile App,2024-Q4,2024-11
2024-11-19,Auto Insurance Coverage,Investment Services,Asia Pacific,Australia,Perth,188540,179575,Partner,2024-Q4,2024-11
2024-11-19,Trading Analytics Tool,Banking Solutions,North America,United States,Houston,371926,375595,Partner,2024-Q4,2024-11
2024-11-19,Mobile Banking App,Investment Services,North America,Mexico,Monterrey,234756,251124,Wholesale,2024-Q4,2024-11
2024-11-19,Property Insurance Package,Insurance Products,Asia Pacific,Australia,Adelaide,321558,225461,Retail,2024-Q4,2024-11
2024-11-19,Retirement Planning Service,Insurance Products,North America,United States,San Jose,400616,333863,Retail,2024-Q4,2024-11
2024-11-19,Payment Gateway Service,Insurance Products,North America,United States,Houston,307835,284352,Retail,2024-Q4,2024-11
2024-11-20,Wealth Management Platform,Banking Solutions,Europe,United Kingdom,Manchester,180159,217847,Wholesale,2024-Q4,2024-11
2024-11-20,Retirement Planning Service,Insurance Products,North America,United States,San Jose,405059,357131,Retail,2024-Q4,2024-11
2024-11-20,Payment Gateway Service,Risk Management,Asia Pacific,Japan,Kobe,314578,397770,Partner,2024-Q4,2024-11
2024-11-21,Investment Portfolio Management,Insurance Products,Europe,Germany,Düsseldorf,385203,502132,Mobile App,2024-Q4,2024-11
2024-11-21,Property Insurance Package,Payment Processing,Europe,France,Nantes,289960,274228,Partner,2024-Q4,2024-11
2024-11-21,Fraud Detection System,Banking Solutions,Asia Pacific,Singapore,North,165197,224323,Wholesale,2024-Q4,2024-11
2024-11-21,Digital Banking Platform,Insurance Products,Asia Pacific,Singapore,East,141921,158507,Online,2024-Q4,2024-11
2024-11-22,Investment Portfolio Management,Banking Solutions,North America,United States,New York,145358,168279,Wholesale,2024-Q4,2024-11
2024-11-22,Mobile Banking App,Payment Processing,North America,Canada,Calgary,468749,467348,Direct Sales,2024-Q4,2024-11
2024-11-22,Trading Analytics Tool,Investment Services,Europe,Germany,Essen,338909,434407,Partner,2024-Q4,2024-11
2024-11-23,Life Insurance Policy,Investment Services,North America,Canada,Winnipeg,251932,255361,Partner,2024-Q4,2024-11
2024-11-23,Fraud Detection System,Risk Management,Europe,France,Nice,282439,345104,Direct Sales,2024-Q4,2024-11
2024-11-23,Fraud Detection System,Payment Processing,Asia Pacific,Japan,Sapporo,318431,317482,Retail,2024-Q4,2024-11
2024-11-23,Trading Analytics Tool,Banking Solutions,Europe,France,Nantes,282242,215322,Partner,2024-Q4,2024-11
2024-11-23,Payment Gateway Service,Banking Solutions,North America,Canada,Quebec City,690770,570977,Direct Sales,2024-Q4,2024-11
2024-11-24,Retirement Planning Service,Banking Solutions,North America,Mexico,Chihuahua,395157,315308,Retail,2024-Q4,2024-11
2024-11-24,Financial Planning Software,Insurance Products,North America,United States,San Diego,360928,469930,Online,2024-Q4,2024-11
2024-11-24,Auto Insurance Coverage,Payment Processing,North America,United States,Dallas,215370,151277,Partner,2024-Q4,2024-11
2024-11-25,Payment Gateway Service,Banking Solutions,Asia Pacific,Australia,Adelaide,114877,93280,Online,2024-Q4,2024-11
2024-11-25,Life Insurance Policy,Insurance Products,North America,Mexico,Tijuana,156640,171485,Partner,2024-Q4,2024-11
2024-11-26,Wealth Management Platform,Insurance Products,Europe,France,Montpellier,185946,178681,Online,2024-Q4,2024-11
2024-11-27,Fraud Detection System,Payment Processing,North America,Canada,Edmonton,368107,457260,Partner,2024-Q4,2024-11
2024-11-27,Credit Risk Assessment Tool,Insurance Products,Asia Pacific,Singapore,Northeast,311704,416651,Online,2024-Q4,2024-11
2024-11-27,Payment Gateway Service,Banking Solutions,North America,Mexico,Nezahualcóyotl,477385,508922,Mobile App,2024-Q4,2024-11
2024-11-27,Life Insurance Policy,Banking Solutions,Asia Pacific,Japan,Osaka,258470,348561,Partner,2024-Q4,2024-11
2024-11-28,Wealth Management Platform,Investment Services,Europe,United Kingdom,Liverpool,118102,146367,Wholesale,2024-Q4,2024-11
2024-11-28,Payment Gateway Service,Risk Management,Europe,Germany,Stuttgart,255252,285093,Wholesale,2024-Q4,2024-11
2024-12-01,Digital Wallet Solution,Payment Processing,Europe,United Kingdom,Birmingham,131756,124840,Wholesale,2024-Q4,2024-12
2024-12-01,Wealth Management Platform,Risk Management,Europe,France,Strasbourg,484057,631550,Direct Sales,2024-Q4,2024-12
2024-12-01,Financial Planning Software,Banking Solutions,Asia Pacific,Japan,Kyoto,196555,231317,Mobile App,2024-Q4,2024-12
2024-12-03,Digital Wallet Solution,Payment Processing,North America,United States,Los Angeles,417576,572183,Direct Sales,2024-Q4,2024-12
2024-12-03,Life Insurance Policy,Insurance Products,North America,United States,Phoenix,314226,264194,Mobile App,2024-Q4,2024-12
2024-12-03,Credit Risk Assessment Tool,Risk Management,North America,Mexico,Nezahualcóyotl,302946,403564,Online,2024-Q4,2024-12
2024-12-03,Compliance Management Software,Risk Management,Europe,Germany,Cologne,132571,104563,Wholesale,2024-Q4,2024-12
2024-12-03,Credit Risk Assessment Tool,Payment Processing,Asia Pacific,Australia,Melbourne,284588,200731,Direct Sales,2024-Q4,2024-12
2024-12-04,Property Insurance Package,Investment Services,North America,Mexico,Chihuahua,335206,287025,Wholesale,2024-Q4,2024-12
2024-12-04,Digital Wallet Solution,Banking Solutions,Europe,Germany,Düsseldorf,179486,211188,Retail,2024-Q4,2024-12
2024-12-04,Trading Analytics Tool,Banking Solutions,Europe,United Kingdom,Sheffield,462755,488093,Direct Sales,2024-Q4,2024-12
2024-12-04,Payment Gateway Service,Banking Solutions,Asia Pacific,Australia,Sunshine Coast,382480,530743,Direct Sales,2024-Q4,2024-12
2024-12-04,Retirement Planning Service,Investment Services,Asia Pacific,Australia,Newcastle,344515,264730,Mobile App,2024-Q4,2024-12
2024-12-05,Investment Portfolio Management,Payment Processing,North America,Mexico,Guadalajara,261555,239912,Mobile App,2024-Q4,2024-12
2024-12-05,Trading Analytics Tool,Investment Services,North America,United States,San Diego,365591,258301,Wholesale,2024-Q4,2024-12
2024-12-05,Wealth Management Platform,Risk Management,Europe,United Kingdom,Bristol,297871,316210,Mobile App,2024-Q4,2024-12
2024-12-05,Compliance Management Software,Risk Management,Europe,United Kingdom,Edinburgh,232457,270521,Wholesale,2024-Q4,2024-12
2024-12-05,Compliance Management Software,Insurance Products,North America,Canada,Quebec City,445381,483547,Direct Sales,2024-Q4,2024-12
2024-12-06,Trading Analytics Tool,Investment Services,Europe,United Kingdom,Leeds,153743,162671,Wholesale,2024-Q4,2024-12
2024-12-06,Investment Portfolio Management,Investment Services,North America,Canada,Vancouver,441447,528858,Online,2024-Q4,2024-12
2024-12-06,Mobile Banking App,Banking Solutions,Asia Pacific,Australia,Sydney,183169,182129,Direct Sales,2024-Q4,2024-12
2024-12-06,Compliance Management Software,Payment Processing,North America,Canada,Vancouver,318668,326116,Direct Sales,2024-Q4,2024-12
2024-12-07,Digital Wallet Solution,Banking Solutions,Asia Pacific,Singapore,East,249302,249440,Mobile App,2024-Q4,2024-12
2024-12-07,Wealth Management Platform,Banking Solutions,North America,Canada,Calgary,347745,470765,Mobile App,2024-Q4,2024-12
2024-12-08,Financial Planning Software,Payment Processing,North America,Mexico,Nezahualcóyotl,645152,596941,Direct Sales,2024-Q4,2024-12
2024-12-09,Auto Insurance Coverage,Investment Services,North America,Canada,Calgary,273561,324126,Wholesale,2024-Q4,2024-12
2024-12-09,Investment Portfolio Management,Payment Processing,Europe,Germany,Munich,403312,382609,Online,2024-Q4,2024-12
2024-12-10,Digital Wallet Solution,Insurance Products,North America,Canada,Ottawa,465816,478021,Direct Sales,2024-Q4,2024-12
2024-12-10,Digital Wallet Solution,Investment Services,Asia Pacific,Japan,Kawasaki,152250,121411,Online,2024-Q4,2024-12
2024-12-10,Life Insurance Policy,Investment Services,North America,Mexico,Mexico City,310910,422659,Online,2024-Q4,2024-12
2024-12-11,Trading Analytics Tool,Insurance Products,Europe,Germany,Hamburg,272315,227010,Retail,2024-Q4,2024-12
2024-12-11,Digital Banking Platform,Risk Management,North America,Mexico,Nezahualcóyotl,168556,136891,Mobile App,2024-Q4,2024-12
2024-12-11,Investment Portfolio Management,Payment Processing,North America,Canada,Winnipeg,210835,199648,Direct Sales,2024-Q4,2024-12
2024-12-11,Payment Gateway Service,Payment Processing,Asia Pacific,Japan,Sapporo,137917,106792,Mobile App,2024-Q4,2024-12
2024-12-12,Trading Analytics Tool,Banking Solutions,North America,United States,Los Angeles,512093,418438,Retail,2024-Q4,2024-12
2024-12-12,Life Insurance Policy,Risk Management,Europe,France,Montpellier,209691,150882,Mobile App,2024-Q4,2024-12
2024-12-12,Property Insurance Package,Banking Solutions,Europe,France,Lyon,285990,256035,Partner,2024-Q4,2024-12
2024-12-13,Mobile Banking App,Banking Solutions,Asia Pacific,Japan,Tokyo,392547,408889,Retail,2024-Q4,2024-12
2024-12-13,Digital Banking Platform,Investment Services,Europe,France,Nice,245693,181738,Wholesale,2024-Q4,2024-12
2024-12-13,Life Insurance Policy,Payment Processing,Europe,Germany,Hamburg,273878,203470,Mobile App,2024-Q4,2024-12
2024-12-14,Auto Insurance Coverage,Risk Management,Europe,United Kingdom,Birmingham,275989,203803,Direct Sales,2024-Q4,2024-12
2024-12-14,Financial Planning Software,Banking Solutions,Asia Pacific,Australia,Brisbane,226831,238809,Retail,2024-Q4,2024-12
2024-12-14,Compliance Management Software,Investment Services,Asia Pacific,Japan,Kyoto,125682,116701,Mobile App,2024-Q4,2024-12
2024-12-15,Retirement Planning Service,Investment Services,Europe,France,Bordeaux,393853,378599,Retail,2024-Q4,2024-12
2024-12-15,Retirement Planning Service,Banking Solutions,Asia Pacific,Japan,Yokohama,235802,173481,Online,2024-Q4,2024-12
2024-12-15,Financial Planning Software,Banking Solutions,Europe,France,Nice,108613,150904,Wholesale,2024-Q4,2024-12
2024-12-15,Financial Planning Software,Risk Management,North America,United States,San Jose,156749,172201,Online,2024-Q4,2024-12
2024-12-15,Life Insurance Policy,Investment Services,Europe,Germany,Cologne,245459,232568,Mobile App,2024-Q4,2024-12
2024-12-15,Auto Insurance Coverage,Payment Processing,North America,Mexico,Zapopan,342696,310733,Online,2024-Q4,2024-12
2024-12-16,Life Insurance Policy,Risk Management,North America,Canada,Montreal,423040,495918,Online,2024-Q4,2024-12
2024-12-17,Credit Risk Assessment Tool,Investment Services,Europe,Germany,Frankfurt,654119,896852,Direct Sales,2024-Q4,2024-12
2024-12-17,Fraud Detection System,Insurance Products,Europe,United Kingdom,Manchester,125301,117862,Wholesale,2024-Q4,2024-12
2024-12-17,Auto Insurance Coverage,Payment Processing,North America,Mexico,Nezahualcóyotl,218170,167437,Partner,2024-Q4,2024-12
2024-12-17,Credit Risk Assessment Tool,Investment Services,North America,Canada,Edmonton,639975,835024,Direct Sales,2024-Q4,2024-12
2024-12-17,Retirement Planning Service,Payment Processing,Europe,France,Strasbourg,529855,668409,Direct Sales,2024-Q4,2024-12
2024-12-18,Wealth Management Platform,Payment Processing,North America,Canada,Calgary,221766,274035,Wholesale,2024-Q4,2024-12
2024-12-18,Compliance Management Software,Risk Management,Asia Pacific,Australia,Sydney,106999,101349,Wholesale,2024-Q4,2024-12
2024-12-18,Mobile Banking App,Risk Management,Europe,France,Marseille,130746,132207,Mobile App,2024-Q4,2024-12
2024-12-18,Auto Insurance Coverage,Payment Processing,Asia Pacific,Singapore,Central,110645,107468,Mobile App,2024-Q4,2024-12
2024-12-18,Retirement Planning Service,Risk Management,Europe,Germany,Essen,393464,352487,Wholesale,2024-Q4,2024-12
2024-12-18,Mobile Banking App,Investment Services,Europe,United Kingdom,Sheffield,319042,444642,Retail,2024-Q4,2024-12
2024-12-19,Credit Risk Assessment Tool,Risk Management,Europe,France,Montpellier,188948,203244,Mobile App,2024-Q4,2024-12
2024-12-19,Mobile Banking App,Banking Solutions,North America,Mexico,Juárez,268383,191134,Wholesale,2024-Q4,2024-12
2024-12-20,Compliance Management Software,Payment Processing,Asia Pacific,Japan,Tokyo,190679,144464,Retail,2024-Q4,2024-12
2024-12-20,Compliance Management Software,Payment Processing,North America,Mexico,Mexico City,349330,305756,Mobile App,2024-Q4,2024-12
2024-12-20,Fraud Detection System,Payment Processing,North America,Canada,Calgary,228086,312439,Retail,2024-Q4,2024-12
2024-12-21,Property Insurance Package,Banking Solutions,Asia Pacific,Japan,Nagoya,279345,354076,Direct Sales,2024-Q4,2024-12
2024-12-21,Property Insurance Package,Insurance Products,North America,United States,Los Angeles,409691,380803,Online,2024-Q4,2024-12
2024-12-21,Life Insurance Policy,Payment Processing,North America,Mexico,Tijuana,203262,222488,Online,2024-Q4,2024-12
2024-12-22,Financial Planning Software,Banking Solutions,Asia Pacific,Singapore,North,266286,350736,Direct Sales,2024-Q4,2024-12
2024-12-22,Property Insurance Package,Risk Management,Europe,Germany,Berlin,310933,351266,Mobile App,2024-Q4,2024-12
2024-12-22,Retirement Planning Service,Banking Solutions,Europe,United Kingdom,Leeds,318280,270697,Partner,2024-Q4,2024-12
2024-12-22,Compliance Management Software,Banking Solutions,Europe,United Kingdom,London,317025,401451,Direct Sales,2024-Q4,2024-12
2024-12-22,Investment Portfolio Management,Payment Processing,Asia Pacific,Australia,Canberra,205089,215288,Retail,2024-Q4,2024-12
2024-12-23,Payment Gateway Service,Payment Processing,Asia Pacific,Singapore,Northeast,132547,127239,Partner,2024-Q4,2024-12
2024-12-23,Mobile Banking App,Payment Processing,North America,Canada,Toronto,304989,385645,Wholesale,2024-Q4,2024-12
